,Company_Name,Rcmd_Name,Score
4280,"united homes group, inc","united homes group, inc.",0.96
1239,anywhere real estate inc.,anywhere real estate inc,0.96
7317,"virgin orbit holdings, inc.","virgin orbit holdings, inc",0.96
8315,"microcloud hologram, inc.",microcloud hologram inc.,0.96
214,"reliance global group, inc.",reliance global group inc.,0.96
5114,"ultra clean holdings, inc.",ultra clean holdings inc.,0.96
1453,"stanley black & decker, inc.",stanley black & decker inc.,0.96
1454,"columbia banking system,inc.",columbia banking system inc.,0.96
11578,"globalink investment, inc.",globalink investment inc.,0.96
7286,"syndax pharmaceuticals, inc",syndax pharmaceuticals inc,0.96
8270,gty technology holdings inc.,gty technology holdings inc,0.96
13408,"giginternational1, inc.",giginternational1 inc.,0.96
3950,"sally beauty holdings, inc.",sally beauty holdings inc.,0.96
5483,"rockwell automation, inc.",rockwell automation inc.,0.96
3748,"echo global logistics, inc.",echo global logistics inc.,0.96
11215,"coffee holding co., inc.",coffee holding co. inc.,0.96
1078,"celldex therapeutics, inc.",celldex therapeutics inc.,0.96
12220,sharps compliance corp.,sharps compliance corp,0.96
3696,"ameriserv financial, inc.",ameriserv financial inc.,0.96
3697,"vishay precision group, inc.",vishay precision group inc.,0.96
8028,"spirit realty capital, inc.",spirit realty capital inc.,0.96
312,"cardiovascular systems, inc.",cardiovascular systems inc.,0.96
3813,fidelity advisor series viii,fidelity advisor series vii,0.96
8082,"micron technology, inc.",micron technology inc.,0.96
8149,apellis pharmaceuticals inc.,apellis pharmaceuticals inc,0.96
5311,"republic services, inc.",republic services inc.,0.96
2170,"casey's general stores, inc.",casey's general stores inc.,0.96
8714,orchid island capital inc.,"orchid island capital, inc.",0.96
8692,"america's car-mart, inc.",america's car-mart inc.,0.96
11646,iowa first bancshares corp.,iowa first bancshares corp,0.96
8679,"commvault systems, inc.",commvault systems inc.,0.96
4005,"tenaya therapeutics, inc","tenaya therapeutics, inc.",0.96
5275,jaguar global growth corp. i,jaguar global growth corp i,0.96
7103,"katapult holdings, inc.","katapult holdings, inc",0.96
1159,"harborone bancorp, inc.",harborone bancorp inc.,0.96
7107,capha pharmaceuticals inc.,capha pharmaceuticals inc,0.96
1162,vicarious surgical inc.,vicarious surgical inc,0.96
8670,achieve life sciences inc.,achieve life sciences inc,0.96
6871,black stone minerals l p,black stone minerals lp,0.96
8020,"chipotle mexican grill, inc.",chipotle mexican grill inc.,0.96
9109,"digital realty trust, inc.",digital realty trust inc.,0.96
1431,"heritage nola bancorp, inc",heritage nola bancorp inc,0.96
8057,"host hotels & resorts, inc.",host hotels & resorts inc.,0.96
1526,"northern oil and gas, inc.",northern oil and gas inc.,0.96
2205,caci international inc,caci international inc.,0.96
3764,"cullen/frost bankers, inc.",cullen/frost bankers inc.,0.96
13514,spectaire holdings inc.,"spectaire holdings, inc.",0.96
422,"orasure technologies, inc.",orasure technologies inc.,0.96
7423,"village super market, inc.",village super market inc.,0.96
1293,exxonmobil corporation,exxon mobil corporation,0.96
9005,"arena pharmaceuticals, inc.",arena pharmaceuticals inc.,0.96
431,"enveric biosciences, inc.",enveric biosciences inc.,0.96
8984,cryomass technologies inc,cryomass technologies inc.,0.96
2229,"northwest bancshares, inc.",northwest bancshares inc.,0.96
8039,"structure therapeutics, inc.",structure therapeutics inc.,0.96
5036,wheels up experience inc.,wheels up experience inc,0.96
1529,"tivic health systems, inc","tivic health systems, inc.",0.96
1299,"splash beverage group, inc.",splash beverage group inc.,0.96
12824,spdr index shares funds,spdr index shares fund,0.96
9137,"the vita coco company, inc.",the vita coco company inc.,0.96
5013,"u.s. physical therapy, inc.",u.s. physical therapy inc.,0.96
2233,"nextera energy partners, lp",nextera energy partners lp,0.96
1072,w. r. berkley corporation,w.r. berkley corporation,0.96
3657,"inovio pharmaceuticals, inc.",inovio pharmaceuticals inc.,0.96
7137,"old second bancorp, inc.",old second bancorp inc.,0.96
12319,"mcdermott international, ltd",mcdermott international ltd,0.96
4066,"uber technologies, inc.","uber technologies, inc",0.96
1173,"palatin technologies, inc.",palatin technologies inc.,0.96
5043,equitable financial corp.,equitable financial corp,0.96
5641,katahdin bankshares corp.,katahdin bankshares corp,0.96
5608,"titan international, inc.",titan international inc.,0.96
11065,riverview acquisition corp,riverview acquisition corp.,0.96
7941,"acrivon therapeutics, inc.",acrivon therapeutics inc.,0.96
6668,"compass therapeutics, inc.",compass therapeutics inc.,0.96
7942,"akamai technologies, inc.",akamai technologies inc.,0.96
9367,brixmor property group inc,brixmor property group inc.,0.96
1564,"gibraltar industries, inc.",gibraltar industries inc.,0.96
9365,"agilent technologies, inc.",agilent technologies inc.,0.96
2272,"skyworks solutions, inc.",skyworks solutions inc.,0.96
668,"apogee enterprises, inc.",apogee enterprises inc.,0.96
2282,"avalonbay communities, inc.",avalonbay communities inc.,0.96
3488,logansport financial corp.,logansport financial corp,0.96
4966,"charlie's holdings, inc.","charlie’s holdings, inc.",0.96
6682,"carriage services, inc.",carriage services inc.,0.96
13646,imago biosciences inc.,"imago biosciences, inc.",0.96
9337,sigilon therapeutics inc.,"sigilon therapeutics, inc.",0.96
6714,"indaptus therapeutics, inc.",indaptus therapeutics inc.,0.96
6688,"prudential financial, inc.",prudential financial inc.,0.96
7470,"design therapeutics, inc.","design therapeutics, inc",0.96
1565,"advanced micro devices, inc.",advanced micro devices inc.,0.96
5584,"templeton dragon fund, inc.",templeton dragon fund inc.,0.96
9541,"cf industries holdings, inc.",cf industries holdings inc.,0.96
5652,iridium communications inc.,iridium communications inc,0.96
3325,seacor marine holdings inc.,seacor marine holdings inc,0.96
6795,"one liberty properties, inc.",one liberty properties inc.,0.96
4529,"five point holdings, llc",five point holdings llc,0.96
12252,"first midwest bancorp, inc.",first midwest bancorp inc.,0.96
9228,warner music group corp.,warner music group corp,0.96
1308,"southside bancshares, inc.",southside bancshares inc.,0.96
7932,"bigcommerce holdings, inc.","big commerce holdings, inc.",0.96
108,aptevo therapeutics inc.,aptevo therapeutics inc,0.96
682,aspira women's health inc.,aspira women’s health inc.,0.96
13707,alphatime acquisition corp.,alphatime acquisition corp,0.96
405,"hudson technologies, inc.",hudson technologies inc.,0.96
5653,acushnet holdings corp.,acushnet holdings corp,0.96
2061,quotient technology inc.,quotient technology inc,0.96
1052,"sunlink health systems, inc.",sunlink health systems inc.,0.96
6774,"lake shore bancorp, inc.",lake shore bancorp inc.,0.96
6604,trinity place holdings inc.,trinity place holdings inc,0.96
2246,"eagle bancorp montana, inc.",eagle bancorp montana inc.,0.96
7972,"casella waste systems, inc.",casella waste systems inc.,0.96
4988,"patterson-uti energy, inc.",patterson-uti energy inc.,0.96
1330,"eastside distilling, inc.","eastside distilling, inc",0.96
7923,trulieve cannabis corp.,trulieve cannabis corp,0.96
10998,trepont acquisition corp. i,trepont acquisition corp i,0.96
11162,"waterstone financial, inc.",waterstone financial inc.,0.96
7975,"bath & body works, inc.",bath & body works inc.,0.96
13664,"investors bancorp, inc.",investors bancorp inc.,0.96
9414,"applied materials, inc.",applied materials inc.,0.96
9292,"skywater technology, inc.","skywater technology, inc",0.96
5187,"forward industries, inc.",forward industries inc.,0.96
13367,"schmitt industries, inc.",schmitt industries inc.,0.96
11476,"commerce bancshares, inc.",commerce bancshares inc.,0.96
11477,"lemaitre vascular, inc.",lemaitre vascular inc.,0.96
12016,"nexalin technology, inc.","nexalin technology, inc",0.96
1933,"lightpath technologies, inc.",lightpath technologies inc.,0.96
8497,"bio-path holdings, inc","bio-path holdings, inc.",0.96
1931,"american assets trust, inc.",american assets trust inc.,0.96
7192,"diamondback energy, inc.",diamondback energy inc.,0.96
13354,new vista acquisition corp.,new vista acquisition corp,0.96
4159,"mueller industries, inc.",mueller industries inc.,0.96
8202,"flanigan's enterprises, inc.",flanigan's enterprises inc.,0.96
11190,"basic energy services, inc.",basic energy services inc.,0.96
8203,mobiquity technologies inc.,mobiquity technologies inc,0.96
7211,180 life sciences corp,180 life sciences corp.,0.96
13259,point biopharma global inc,point biopharma global inc.,0.96
7216,"scorpius holdings, inc.",scorpius holdings inc.,0.96
466,"infusystem holdings, inc.",infusystem holdings inc.,0.96
2147,wave life sciences ltd.,wave life sciences ltd,0.96
8640,"ormat technologies, inc.",ormat technologies inc.,0.96
8139,"accelerate diagnostics, inc.",accelerate diagnostics inc.,0.96
4038,"aris water solutions, inc.",aris water solutions inc.,0.96
4049,castle biosciences inc.,castle biosciences inc,0.96
8534,international isotopes inc.,international isotopes inc,0.96
7616,cartesian growth corp. ii,cartesian growth corp ii,0.96
4975,"benchmark electronics, inc.",benchmark electronics inc.,0.96
5647,"hawaiian holdings, inc.",hawaiian holdings inc.,0.96
9492,"neurocrine biosciences, inc.",neurocrine biosciences inc.,0.96
6771,zalatoris acquisition corp,zalatoris acquisition corp.,0.96
3359,dp cap acquisition corp. i,dp cap acquisition corp i,0.96
7938,"cornerstone bancorp, inc.",cornerstone bancorp inc.,0.96
11150,newhold investment corp ii,newhold investment corp. ii,0.96
3371,"avidxchange holdings, inc.",avidxchange holdings inc.,0.96
1558,"sb financial group, inc.",sb financial group inc.,0.96
661,target hospitality corp.,target hospitality corp,0.96
3372,"tetra technologies, inc.",tetra technologies inc.,0.96
11735,"cornerstone ondemand, inc.",cornerstone ondemand inc.,0.96
6766,"brookline bancorp, inc.",brookline bancorp inc.,0.96
5557,"cpi aerostructures, inc.",cpi aerostructures inc.,0.96
5622,"orion energy systems, inc.",orion energy systems inc.,0.96
3404,"hawthorn bancshares, inc.",hawthorn bancshares inc.,0.96
9457,"united fire group, inc.","united fire group, inc",0.96
988,"mdu resources group, inc.",mdu resources group inc.,0.96
5619,"tyler technologies, inc.",tyler technologies inc.,0.96
9264,"medavail holdings, inc.","medavail holdings, inc",0.96
6740,"acurx pharmaceuticals, inc.",acurx pharmaceuticals inc.,0.96
9280,"national cinemedia, inc.",national cinemedia inc.,0.96
6722,embark technology inc.,"embark technology, inc.",0.96
7971,"kimball international, inc.",kimball international inc.,0.96
3474,safe & green holdings corp.,safe & green holdings corp,0.96
7108,"gyre therapeutics, inc.",gyre therapeutics inc.,0.96
5327,marblegate acquisition corp,marblegate acquisition corp.,0.96
727,"kernel group holdings, inc.",kernel group holdings inc.,0.96
6279,"biora therapeutics, inc.","biora therapeutics, inc",0.96
2977,nubeva technologies ltd.,nubeva technologies ltd,0.96
10689,"valmont industries, inc.",valmont industries inc.,0.96
10122,"cadrenal therapeutics, inc.","cadrenal therapeutics, inc",0.96
901,"ambac financial group, inc.",ambac financial group inc.,0.96
4711,brown-forman corporation,brown forman corporation,0.96
6273,"ps business parks, inc.",ps business parks inc.,0.96
5906,charge enterprises inc.,"charge enterprises, inc.",0.96
13788,solidion technology inc.,"solidion technology, inc.",0.96
10338,"build-a-bear workshop, inc.",build-a-bear workshop inc.,0.96
6385,"centerpoint energy, inc.",centerpoint energy inc.,0.96
13738,israel acquisitions corp,israel acquisitions corp.,0.96
7639,"firstcash holdings, inc.",firstcash holdings inc.,0.96
1783,"cno financial group, inc.",cno financial group inc.,0.96
5984,hilton grand vacations inc.,hilton grand vacations inc,0.96
7893,summit therapeutics inc,summit therapeutics inc.,0.96
6507,abeona therapeutics inc.,"abeona therapeutics, inc.",0.96
2505,"butterfly network, inc.","butterfly network, inc",0.96
